"Source","Enseigne","Adresse_postale","Code_postal","Commune","Telephone","Note_globale","Nombre_d_avis","Horaires_lundi","Horaires_mardi","Horaires_mercredi","Horaires_jeudi","Horaires_vendredi","Horaires_samedi","Horaires_dimanche","Prestations_Boissons","Prestations_Burgers","Prestations_Desserts","Prestations_Grillades","Prestations_Kebab","Prestations_Lahmacun/Pide","Prestations_Pizzas","Prestations_Plats/Assiettes","Prestations_Salades","Prestations_Sandwichs","Services_Accès_handicapés","Services_Broche_faite_Maison","Services_Carte_de_fidélité","Services_Certificat_halal","Services_Frîtes_fraiches_Maison","Services_Groupes_acceptés","Services_Menu_enfant","Services_Pain_fait_Maison","Services_Parking","Services_Réduction_étudiants","Services_Restauration_à_emporter","Services_Restauration_sur_place","Services_Salle_avec_télévision","Services_Salle_climatisée","Services_Service_de_livraison","Services_Terrasse","Services_Thé_offert","Services_Wifi_gratuit","Tarifs","Note_Accueil","Note_Hygiene","Note_Fraicheur","Note_Crudites","Note_Sauces","Note_Viandes","Note_Frites","Note_Pain","Note_Quantite","Note_Qualiteprix"
"https://www.kebab-frites.com/kebab/restaurant-antalya-paris-14.html","Restaurant Antalya","19 Rue Pernety","75014","Paris 14","","5.4","33","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","5","5","5","5","5","5","5","5","5"
"https://www.kebab-frites.com/kebab/la-paix-paris-14.html","La paix","14 rue d'odessa","75014","Paris 14","","4.1","29","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","4","3","4","3","4","3","4","4","4"
"https://www.kebab-frites.com/kebab/restaurant-sibel-paris-14.html","Restaurant Sibel","61 rue Raymond Losserand","75014","Paris 14","","4.1","11","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","3","3","4","4","3","4","4","4","4"
"https://www.kebab-frites.com/kebab/paris-istambul-paris-14.html","Paris istambul","16 rue brézin","75014","Paris 14","01 45 40 40 10","4.8","6","11h00-22h30 ","11h00-22h30 ","11h00-22h30 ","11h00-22h30 ","11h00-22h30 ","11h00-22h30 ","Fermé","OUI","NON","OUI","OUI","OUI","NON","NON","NON","NON","OUI","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","OUI","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","4","4","4","4","4","4","4","5","5"
"https://www.kebab-frites.com/kebab/restaurant-naline-paris-14.html","Restaurant Naline","77 bis rue de la Tombe Issoire","75014","Paris 14","","5.3","6","10h30-22h30 ","10h30-22h30 ","10h30-22h30 ","10h30-22h30 ","10h30-22h30 ","10h30-22h30 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","6","5","4","5","5","5","5","5","4","5"
"https://www.kebab-frites.com/kebab/delices-dorleans-paris-14.html","Délices d'Orléans","128 boulevard Brune","75014","Paris 14","01 45 41 10 61","4.6","5","11h30-23h00 ","11h30-23h00 ","11h30-23h00 ","11h30-23h00 ","11h30-23h00 ","11h30-23h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","5","5","4","4","4","4","4","3","4"
"https://www.kebab-frites.com/kebab/le-constantinois-paris-14.html","Le Constantinois","54 rue de la santé","75014","Paris 14","","4.6","3","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","4","5","5","4","4","3","5","4","5"
"https://www.kebab-frites.com/kebab/m-k-fast-food-paris-14.html","M K Fast Food","58 rue de la santé","75014","Paris 14","","4.8","4","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites + Boisson 5.00€ ","5","4","5","5","5","4","4","5","4","5"
"https://www.kebab-frites.com/kebab/sandwich-pizza-paris-14.html","Sandwich Pizza","117 Avenue du Général Leclerc","75014","Paris 14","","4.1","2","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.30€ ","2","4","5","4","4","4","4","4","4","4"
"https://www.kebab-frites.com/kebab/planete-sandwichs-paris-14.html","Planete Sandwichs","14 boulevard Brune","75014","Paris 14","01 45 39 87 05","3.5","4","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.30€ ","4","3","4","3","3","3","3","4","4","4"
"https://www.kebab-frites.com/kebab/good-time-resto-paris-14.html","Good Time Resto","29 rue de la Gaité","75014","Paris 14","01 43 20 35 56","4.2","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","3","4","4","4","4","4","4","4","5","4"
"https://www.kebab-frites.com/kebab/fournil-st-jacques-paris-14.html","Fournil St Jacques","11 rue de la Tombe Issoire","75014","Paris 14","","4.6","5","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","4","4","4","4","4","4","4","4","4","4"
"https://www.kebab-frites.com/kebab/kiziroglu-le-grand-pacha-paris-14.html","Kiziroglu Le Grand Pacha","201 Bis Rue Raymond Losserand","75014","Paris 14","","4.4","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","5","3","4","4","4","3","4","5","4"
"https://www.kebab-frites.com/kebab/la-palmeraie-paris-14.html","La Palmeraie","11 rue de la Gaité","75014","Paris 14","","3.7","6","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","3","3","3","4","4","3","4","4","3","3"
"https://www.kebab-frites.com/kebab/alesia-food-paris-14.html","Alésia Food","223 rue d'Alésia","75014","Paris 14","01 45 39 28 02","3.8","6","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.20€ ","3","3","3","4","4","3","4","3","3","4"
"https://www.kebab-frites.com/kebab/constantinople-paris-14.html","Constantinople","141 bis rue d'Alésia","75014","Paris 14","","4.4","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","4","4","5","4","5","4","4","5","4","5"
"https://www.kebab-frites.com/kebab/matisse-paris-14.html","Matisse","60 Avenue Du Général Leclerc","75014","Paris 14","01 45 42 54 99","5.3","5","n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","OUI","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","OUI","NON","OUI","OUI","NON","OUI","OUI","OUI","NON","OUI","OUI","OUI","NON","OUI","NON","OUI","OUI","OUI","Kebab Kebab + Frites 5.00€ ","5","5","5","5","5","5","5","5","5","5"
"https://www.kebab-frites.com/kebab/royal-paris-14.html","Royal","30 rue du faubourg Saint Jacques","75014","Paris 14","","4","5","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","3","4","5","3","3","3","4","4","4"
"https://www.kebab-frites.com/kebab/croq-chateau-paris-14.html","Croq Chateau","139 rue du chateau","75014","Paris 14","","3.6","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.80€ ","4","3","3","3","3","2","3","4","4","4"
"https://www.kebab-frites.com/kebab/montathal-mohamed-paris-14.html","Montathal Mohamed","57 rue beaunier","75014","Paris 14","01 45 39 41 41","5.8","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.70€ ","6","5","5","6","6","6","5","6","5","6"
"https://www.kebab-frites.com/kebab/la-focaccina-paris-14.html","La Focaccina","119 rue Didot","75014","Paris 14","01 45 41 29 99","4.6","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","5","5","4","5","5","3","5","4","5"
"https://www.kebab-frites.com/kebab/restaurant-elite-paris-14.html","Restaurant Elite","4 boulevard Brune","75014","Paris 14","01 40 44 00 77","3.2","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","3","3","3","3","3","3","3","3","3","3"
"https://www.kebab-frites.com/kebab/elenya-paris-14.html","Elenya","172 rue d'Alésia","75014","Paris 14","01 45 85 86 08","4","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","NON","NON","OUI","OUI","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","Kebab Sandwich Kebab 5.00€ ","5","4","4","3","4","4","3","4","4","5"
"https://www.kebab-frites.com/kebab/oprestige-paris-14.html","O'Prestige","73 rue pernety","75014","Paris 14","01 40 44 02 95","3.4","4","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","3","1","6","3","3","3","3","3","3","3"
"https://www.kebab-frites.com/kebab/sandwich-doner-paris-14.html","Sandwich Doner","6 rue Odessa","75014","Paris 14","","3.8","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","5","3","3","3","3","2","4","4","3"
"https://www.kebab-frites.com/kebab/restaurant-titanic-paris-14.html","Restaurant Titanic","111 rue Raymond Losserand","75014","Paris 14","","3.1","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","3","2","3","3","3","3","2","3","4","3"
"https://www.kebab-frites.com/kebab/restaurant-rosa-paris-14.html","Restaurant Rosa","58 avenue du général Leclerc","75014","Paris 14","","1","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","1","1","1","1","1","1","1","1","1","1"
"https://www.kebab-frites.com/kebab/royal-delices-paris-14.html","Royal Délices","3 rue du faubourg Saint-Jacques","75014","Paris 14","","2.4","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","2","3","1","1","3","1","4","3","3","3"
"https://www.kebab-frites.com/kebab/planet-food-paris-14-1.html","Planet Food","7 rue du départ","75014","Paris 14","","2.7","7","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","3","3","2","2","2","1","2","3","2","3"
"https://www.kebab-frites.com/kebab/planet-food-paris-14.html","Planet Food","138 Avenue Général Leclerc","75014","Paris 14","01 45 39 71 48","3.6","5","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.70€ ","4","2","4","3","3","3","3","4","3","4"
"https://www.kebab-frites.com/kebab/food-express-paris-14.html","Food Express","29 rue Daguerre","75014","Paris 14","","2.3","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","4","2","1","2","2","1","1","2","3","2"
"https://www.kebab-frites.com/kebab/lescale-de-plaisance-paris-14.html","L'Escale De Plaisance","180 Rue d'Alésia","75014","Paris 14","","3.5","17","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.20€ ","2","3","4","3","3","3","3","3","3","3"
"https://www.kebab-frites.com/kebab/le-palais-du-sandwich-paris-14.html","Le palais du sandwich","137 rue d'Alèsia","75014","Paris 14","01 45 43 56 61","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.80€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-fleurus-paris-14.html","Le Fleurus","10 Boulevard Jourdan","75014","Paris 14","01 45 81 02 10","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/pizza-zizou-paris-14.html","Pizza Zizou","1 rue Francis de Préssencé","75014","Paris 14","01 83 87 86 38","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","OUI","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/kebab-alesia-paris-14.html","Kebab Alésia","37 Rue Alésia","75014","Paris 14","01 43 35 09 47","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/chez-momo-63-paris-14.html","Chez Momo 63","4 rue Wilfrid Laurier","75014","Paris 14","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/berliner-das-original-paris-14.html","Berliner Das Original","3 Avenue Du Général Leclerc","75014","Paris 14","01 45 44 49 21","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/sandwicherie-rapide-alesia-paris-14.html","Sandwicherie rapide Alésia","155 rue d'Alésia","75014","Paris 14","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Kebab Kebab + Frites 5.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-penalty-paris-14.html","Le Penalty","132 rue de la Tombe Issoire","75014","Paris 14","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.30€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/la-fin-de-la-faim-paris-14.html","La fin de la faim","14 boulevard Jourdan","75014","Paris 14","09 53 46 07 32","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","NON","NON","NON","OUI","NON","NON","NON","NON","OUI","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Kebab Sandwich 5.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/sandwicherie-grec-paris-15.html","Sandwicherie Grec","67 rue Brancion","75015","Paris 15","01 48 28 85 94","4.8","7","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites + Boisson 6.00€ ","5","4","4","4","4","4","5","5","4","5"
"https://www.kebab-frites.com/kebab/cambronne-express-paris-15.html","Cambronne Express","4 boulevard Garibaldi","75015","Paris 15","01 45 67 05 47","4.2","9","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","4","4","3","4","3","3","4","4","5","4"
"https://www.kebab-frites.com/kebab/antalya-paris-15.html","Antalya","18 rue de l'arrivée","75015","Paris 15","","3.9","6","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","3","4","3","3","3","4","4","4","4","4"
"https://www.kebab-frites.com/kebab/savour-paris-15.html","Savour","46 rue Dutot","75015","Paris 15","01 42 30 94 18","5.4","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","6","6","6","4","6","5","4","6","5","6"
"https://www.kebab-frites.com/kebab/snack-beyrouth-paris-15.html","Snack Beyrouth","59 rue de Vouillé","75015","Paris 15","","5","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","5","5","5","5","5","5","5","5","5","5"
"https://www.kebab-frites.com/kebab/house-food-paris-15.html","House Food","76 rue de la procession","75015","Paris 15","01 43 21 20 53","3.7","6","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","4","3","3","3","4","3","3","4","3","4"
"https://www.kebab-frites.com/kebab/kebab-dary-food-paris-15.html","Kebab Dary Food","54 rue Fondary","75015","Paris 15","","4.4","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Kebab Kebab + Frites 5.00€ ","4","4","5","3","4","4","4","4","4","4"
"https://www.kebab-frites.com/kebab/resto-lespoir-paris-15.html","Resto L'Espoir","41 rue des Entrepreneurs","75015","Paris 15","","4","7","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","4","3","3","3","3","4","4","4","4","4"
